"Wave_time","State","StateFIPS","Start_Date","End_Date","N_state","Go to work","Go to the gym","Go visit a friend","Go to a cafe, bar, or restaurant","Go to a doctor or visit a hospital","Go to church or another place of worship","Take mass transit (e.g. subway, bus or train)","Avoiding contact with other people","Avoiding public or crowded places","Frequently washing hands","Wearing a face mask when outside of your home","Been in a room with someone outside of 
 household in the past 24 hours","Yes, 5-10 people","Yes, 11-50 people","Yes, 50 or more people"
"Late Apr","United States",NA,2020-04-16,2020-04-30,21405,25.71,1.36,8.31,5.78,5.54,1.29,1.82,68.77,75.23,80.36,55.96,26.27,5.17,1.42,0.83
"Late Apr","Alaska",2,2020-04-16,2020-04-30,103,28.26,3.44,16.69,1.18,4.28,5.07,0,51.31,71.37,76.71,46.17,44.03,5.44,1.39,0
"Late Apr","Alabama",1,2020-04-16,2020-04-30,465,26.31,2.61,11.48,8.44,6.96,3.23,0.42,67.99,76.28,80.84,51.94,30.52,6.7,1.22,1
"Late Apr","Arkansas",5,2020-04-16,2020-04-30,460,29.37,0.72,11.52,5.41,5.81,2.08,0.11,58.48,68.32,80.59,44.19,30.78,7.73,1.49,1
"Late Apr","Arizona",4,2020-04-16,2020-04-30,484,32.02,1.48,6.21,6,6.81,1.69,2.76,65.18,71.42,79.7,49.7,33.24,8.51,1.14,2.89
"Late Apr","California",6,2020-04-16,2020-04-30,811,25.46,1.83,6.79,8.18,7.48,0.77,1.98,75.91,78.55,80.42,72.73,20.95,3.63,1.23,1.18
"Late Apr","Colorado",8,2020-04-16,2020-04-30,470,23.76,0.11,6.14,5.54,4.06,0.57,1.11,64.23,71.81,72.36,55.87,24.53,4.36,2.43,0.63
"Late Apr","Connecticut",9,2020-04-16,2020-04-30,349,22.59,1.03,5.82,3.91,6.34,1.12,0.59,75.51,80.05,80.98,63.79,21.64,3,0,1.95
"Late Apr","District of Columbia",11,2020-04-16,2020-04-30,126,15.79,3.76,11.46,5.47,9.34,0.35,9.81,74.58,81.46,80.82,70.27,28.95,5.46,0.2,0
"Late Apr","Delaware",10,2020-04-16,2020-04-30,336,20.87,0.25,9.19,4.16,7.08,0.26,1.93,71.74,78.93,80.19,62.67,26.99,5.65,0.8,0.46
"Late Apr","Florida",12,2020-04-16,2020-04-30,616,20.56,2.38,6.52,5.36,5.4,2.16,2.84,74.35,77.23,82.06,62.03,20.63,4.03,0.71,0.38
"Late Apr","Georgia",13,2020-04-16,2020-04-30,514,26.13,1.61,10.16,6.98,5.9,0.74,1.95,68.43,74.87,80.63,56.09,24.45,6.15,1.07,1.49
"Late Apr","Hawaii",15,2020-04-16,2020-04-30,278,32.24,0,9.02,3.94,6.61,0.76,2.02,66.93,77.33,84.48,72.97,24.95,7,2.46,0.79
"Late Apr","Iowa",19,2020-04-16,2020-04-30,468,31.21,1.28,7.8,3.86,6.71,0.86,0.68,59.68,69,74.2,35.61,31.56,6.08,1.04,1.05
"Late Apr","Idaho",16,2020-04-16,2020-04-30,349,32.86,1.2,12.32,6.43,7.32,1.3,1.64,54.46,66.59,74.45,30.09,31.51,4.94,2.72,0.81
"Late Apr","Illinois",17,2020-04-16,2020-04-30,518,24.87,2.18,7.1,5.67,2.99,1.28,2.07,65.83,73.38,81.17,52.97,21.41,4.54,1.66,0.53
"Late Apr","Indiana",18,2020-04-16,2020-04-30,491,30.02,1.28,8.68,6.73,4.59,0.9,1.28,66.99,74.87,80.7,48.95,25.69,6.37,1.23,1.23
"Late Apr","Kansas",20,2020-04-16,2020-04-30,475,28.13,1.03,10.15,5.21,5.42,0.38,0.86,66.13,71.45,83.33,47.42,29.66,4.43,2.39,0.73
"Late Apr","Kentucky",21,2020-04-16,2020-04-30,458,28.56,1.36,7.1,5,3.91,2.48,1.15,67.8,72.6,81.01,43.28,30.03,5.39,1.43,0.11
"Late Apr","Louisiana",22,2020-04-16,2020-04-30,468,26.95,0.68,12.57,5.3,7.4,1.14,3.52,64,70.7,77.88,48.33,28.95,6.11,1.54,0.14
"Late Apr","Massachusetts",25,2020-04-16,2020-04-30,488,24.38,0.99,7.37,5.24,4.3,0.63,2.31,71.5,76.01,80.92,65.23,21.9,6.71,0.96,0.23
"Late Apr","Maryland",24,2020-04-16,2020-04-30,404,22.63,0.99,5.46,4.62,4.53,2.09,2.24,75.35,84.12,80.41,71.63,21.26,3.53,0.93,0.35
"Late Apr","Maine",23,2020-04-16,2020-04-30,341,29.26,0.97,7.47,2.24,2.98,0.53,0.82,65.21,80.31,79.76,47.47,26.73,3.55,1.26,0.63
"Late Apr","Michigan",26,2020-04-16,2020-04-30,525,21.91,0.54,4.17,3.38,4.3,0.75,0.74,75.39,80.21,81.26,60.12,21.39,3.16,0.82,0.7
"Late Apr","Minnesota",27,2020-04-16,2020-04-30,475,27.77,0.29,8.81,4.11,3.22,0,2.72,66.78,75.85,77.64,44.36,25.92,5.43,1.25,0.64
"Late Apr","Missouri",29,2020-04-16,2020-04-30,462,28.58,0.92,11.5,8.09,5.77,0.45,0.52,57.1,73.3,80.01,45.23,31.69,8.54,1.86,1.41
"Late Apr","Mississippi",28,2020-04-16,2020-04-30,437,33.06,2.58,14.79,6.85,3.68,2.37,0.13,57.3,63.66,81.78,54.11,27.52,6.34,1.86,0.89
"Late Apr","Montana",30,2020-04-16,2020-04-30,231,36.29,1.09,14.46,7.05,10.45,2.21,2.22,50.66,64.07,69.66,31.81,42.28,10.3,2.11,0
"Late Apr","North Carolina",37,2020-04-16,2020-04-30,512,26.75,0.98,10.38,7.53,10.05,0.87,1.76,66.88,70.54,82.23,44.16,24.79,4.96,2,0.39
"Late Apr","North Dakota",38,2020-04-16,2020-04-30,176,43.51,1.23,22.98,8.52,3.98,0.48,0,45.77,59.67,67.59,25.32,42.43,12.97,2.58,0.4
"Late Apr","Nebraska",31,2020-04-16,2020-04-30,362,35.42,2.97,14.25,6.52,4.23,1.91,1.03,56.43,65.71,78.06,42.17,35.56,6.29,2.75,0.53
"Late Apr","New Hampshire",33,2020-04-16,2020-04-30,375,28.52,0.29,7.71,6.38,2.96,0.08,0.32,66.26,76.93,81.28,54.49,27.94,5.84,2.95,0.53
"Late Apr","New Jersey",34,2020-04-16,2020-04-30,540,22.15,1.24,9.04,5.41,6.84,0.6,2.7,76.9,81.66,81.76,78.33,21.26,5.09,1.18,0.26
"Late Apr","New Mexico",35,2020-04-16,2020-04-30,136,31.33,2.13,15.58,7.82,2.58,4.09,1.4,61.79,78.23,82.5,48,38.47,12.14,0.41,0.23
"Late Apr","Nevada",32,2020-04-16,2020-04-30,473,24.66,0.43,7.91,4.88,6.09,1.19,3.78,66.91,77.87,86,53.92,20.06,4.3,1.18,1.36
"Late Apr","New York",36,2020-04-16,2020-04-30,640,12.89,1.07,3.81,3.79,4.22,1.7,2.73,80.17,80.41,83.82,77.42,21.31,3.55,1.09,0.5
"Late Apr","Ohio",39,2020-04-16,2020-04-30,503,30.21,0.79,7.15,5.61,5.59,1.37,1.9,69.93,74.65,81.7,44.11,24.83,5.8,1.31,0.45
"Late Apr","Oklahoma",40,2020-04-16,2020-04-30,459,33.28,0.74,14.45,7.5,7.17,1.96,1.06,58.34,66.18,78.4,41.41,35.39,5.45,2.22,1.46
"Late Apr","Oregon",41,2020-04-16,2020-04-30,475,26.34,0.22,8.96,5.62,3.21,1.03,2.78,65.05,78.51,77.36,50.35,25.57,3.56,1.39,1.73
"Late Apr","Pennsylvania",42,2020-04-16,2020-04-30,524,20.67,0.94,6.96,3.54,5.81,0.65,2.43,72.12,74.82,79.91,63.97,23.24,4.53,1.52,0.26
"Late Apr","Rhode Island",44,2020-04-16,2020-04-30,314,22.94,1.98,5.35,6.08,4.19,3.01,1.92,75.18,77.61,75.96,71.56,21.98,4.92,0.15,0.58
"Late Apr","South Carolina",45,2020-04-16,2020-04-30,478,29.42,0.25,10.17,6.69,6.24,1.65,0.74,65.56,72.77,82.21,41.02,30.59,5.07,1.25,1.12
"Late Apr","South Dakota",46,2020-04-16,2020-04-30,193,33.36,0.83,5.65,3.29,5.24,0.12,0,53.65,68.07,72.54,28.52,38.99,6.61,1.34,0.9
"Late Apr","Tennessee",47,2020-04-16,2020-04-30,472,33.1,1.27,7.11,6.52,7.36,1.71,1.17,67.95,77.09,82.4,52.28,28.59,4.56,1.68,1.06
"Late Apr","Texas",48,2020-04-16,2020-04-30,614,25.39,1.28,8.82,6.16,6.87,1.17,1.44,69.14,74.49,82.3,59.43,22.14,4.69,0.98,1.94
"Late Apr","Utah",49,2020-04-16,2020-04-30,437,38.57,1.89,15.14,11.04,8.74,2.48,4.79,56.54,69.41,79.57,37.3,33.05,8.35,3.1,0.06
"Late Apr","Virginia",51,2020-04-16,2020-04-30,524,25.1,1.57,7.59,5.1,6.87,1.25,1.89,72.12,75.11,82.19,54.39,24.58,3.16,0.44,0.14
"Late Apr","Vermont",50,2020-04-16,2020-04-30,189,29.04,2.61,6.58,3.93,3.38,0.4,0.62,73.73,80.26,80.12,60.08,23.48,6.59,0.22,0
"Late Apr","Washington",53,2020-04-16,2020-04-30,398,17.8,0.24,7.57,4.13,4.66,0.1,2.57,69.78,75.06,78.79,46.24,18.12,2.08,1.02,1.6
"Late Apr","Wisconsin",55,2020-04-16,2020-04-30,474,29.32,0.39,6.13,6.26,5.04,0.88,1.03,59.89,69.74,76.29,36.95,27.47,4.8,1.11,0.31
"Late Apr","West Virginia",54,2020-04-16,2020-04-30,370,31.07,1.2,11.42,5.43,5.15,0.66,0.16,68.89,75.53,80.96,52.27,31.81,6.86,2.37,0.61
"Late Apr","Wyoming",56,2020-04-16,2020-04-30,165,35.03,0.36,15.97,2.87,5.51,1.39,0,55.33,64.54,74.72,34.84,40.31,7.05,0.5,0.3
"Early May","United States",NA,2020-05-01,2020-05-21,23814,26.67,1.76,11.33,6.72,6.07,2.02,2.02,62.94,72.03,77.82,62.41,29.18,6.57,1.67,0.88
"Early May","Alaska",2,2020-05-01,2020-05-21,173,32.52,2.57,15,6.06,10.31,2.7,2.03,48.04,62.96,76.55,61.57,40.45,8.94,1.14,2.72
"Early May","Alabama",1,2020-05-01,2020-05-21,436,24.14,1.49,16.51,7.03,9.14,4.03,0.51,59.87,70.97,80.06,54.67,30.03,6.51,2.37,1.94
"Early May","Arkansas",5,2020-05-01,2020-05-21,407,32.54,2.41,17.9,7.21,10.34,2.83,0.15,49.3,64.76,72.91,41.36,38.91,8.55,1.57,1.73
"Early May","Arizona",4,2020-05-01,2020-05-21,380,26.12,0.53,10.75,4.95,9.08,1.41,3.24,58.54,69.16,77.11,51.93,25.69,5.74,0.19,1.02
"Early May","California",6,2020-05-01,2020-05-21,976,24.32,1.7,9.08,8.19,5.63,2.37,2.52,70.42,77.52,78.35,75.55,24.88,3.83,2.12,0.64
"Early May","Colorado",8,2020-05-01,2020-05-21,443,31.4,2.11,9.89,5.69,8.21,1.95,1.92,52.63,63.71,73.44,61.36,32.27,6.36,4.2,1.4
"Early May","Connecticut",9,2020-05-01,2020-05-21,400,29.86,0.55,9.68,2.82,4.71,0.89,1.97,68.38,73.93,84.84,78.73,26.08,5.71,0.66,0.36
"Early May","District of Columbia",11,2020-05-01,2020-05-21,208,19.57,2.81,5.53,5.84,9.36,2.97,5.45,72.4,78.12,85,79.95,32.33,11.84,0.35,0.38
"Early May","Delaware",10,2020-05-01,2020-05-21,361,23.86,0.07,8.49,3.81,3.78,1.19,1.31,68.04,80.9,81.93,85.35,24.41,6.12,0.88,0.68
"Early May","Florida",12,2020-05-01,2020-05-21,853,23.24,1.71,11.64,6.38,6.05,1.7,2.71,66.87,73.43,79.71,64.72,24.38,3.86,1.26,0.57
"Early May","Georgia",13,2020-05-01,2020-05-21,620,25.45,2.78,11.6,7.33,6.58,2.54,2.2,68.65,75.93,77.78,65.24,27.39,5.75,1,0.71
"Early May","Hawaii",15,2020-05-01,2020-05-21,246,33.34,3.71,14.5,3.39,3.58,2.32,2.81,52.55,66.34,77.74,76.85,31.02,9.28,2.34,0
"Early May","Iowa",19,2020-05-01,2020-05-21,446,38.55,2.31,16.81,5.52,5.21,2,1.02,48.5,62.15,70.24,39.55,39.32,7.96,1.36,1.91
"Early May","Idaho",16,2020-05-01,2020-05-21,398,31,1.15,19.38,7.23,9.53,2.76,1.35,51.12,63.94,72.62,40.4,42.64,12.12,4.43,2.75
"Early May","Illinois",17,2020-05-01,2020-05-21,657,27.05,1.79,12.74,6.54,4.41,1.98,2.93,65.98,72.17,75.77,68.01,27.26,7.12,1.92,0.46
"Early May","Indiana",18,2020-05-01,2020-05-21,506,29.73,0.71,9.87,7.29,6.62,1.71,1.04,56.72,67.64,76.14,53.76,30.7,6.26,1.5,0.5
"Early May","Kansas",20,2020-05-01,2020-05-21,518,28.82,2.01,15.31,10.11,8.74,1.34,1.57,56.91,65.61,72.9,46.63,33.27,6.22,2.12,1.31
"Early May","Kentucky",21,2020-05-01,2020-05-21,441,22.32,0.4,10.6,3.65,5.17,1.91,0.47,59.21,73.89,73.25,48.74,28.94,6.27,0.95,0.22
"Early May","Louisiana",22,2020-05-01,2020-05-21,446,28.57,2.13,16.54,7.21,7.98,3.34,1.54,63.2,72.03,75.58,51.86,26.07,5.51,1.87,0.55
"Early May","Massachusetts",25,2020-05-01,2020-05-21,544,22.75,0.25,7.51,3.08,5.14,0.18,1.53,72.01,79.24,80.71,76.67,24.84,3.74,1.82,0.54
"Early May","Maryland",24,2020-05-01,2020-05-21,474,24.57,1.13,9.03,4.49,5.07,2.22,2.77,73.02,80.35,82,82.07,24.38,7.13,1.51,0.94
"Early May","Maine",23,2020-05-01,2020-05-21,397,29.38,0.65,11.91,4.27,9.19,0.84,0.7,65.46,75.75,79.19,67.96,32.35,4.2,0.91,0.92
"Early May","Michigan",26,2020-05-01,2020-05-21,624,20.3,0.42,10.29,7.96,3.82,0.91,1.06,63.87,71.8,77.24,67.51,29.1,6.92,1.38,0.67
"Early May","Minnesota",27,2020-05-01,2020-05-21,479,28.25,1.21,12.36,4.98,3.71,0.96,2.13,58.59,67.51,72.06,45.38,31.12,7.91,3.56,0.3
"Early May","Missouri",29,2020-05-01,2020-05-21,530,29.46,2.39,13.42,10.27,5.2,2.84,0.51,57.25,68.59,75.57,50.11,35.16,7.82,2.87,1
"Early May","Mississippi",28,2020-05-01,2020-05-21,425,31.08,1.68,12.7,4.17,7.12,6.92,1.15,53.44,64.38,81.21,53.68,38.73,10.11,4.37,0.82
"Early May","Montana",30,2020-05-01,2020-05-21,284,42.28,2.22,15.07,15.53,8.77,5.1,1.58,44.01,60.45,74.57,34.75,41.96,11.36,2.6,0.95
"Early May","North Carolina",37,2020-05-01,2020-05-21,608,27.65,1.37,11.92,8.85,9.4,3.36,1.32,54.87,65.05,74.67,55.81,31.23,7.47,2.41,0.92
"Early May","North Dakota",38,2020-05-01,2020-05-21,237,33.13,0.67,22.47,13.64,3.84,3.49,0,40.4,58.72,71.12,31.9,44.5,10.52,5.44,1.83
"Early May","Nebraska",31,2020-05-01,2020-05-21,299,38.62,1.59,15.2,3.98,5.61,1.26,0.65,55.44,71.51,75.76,43.5,33.12,6.21,1.56,0.3
"Early May","New Hampshire",33,2020-05-01,2020-05-21,398,26.79,2.76,10.86,7.13,6.74,0,0,61.74,74.53,80.96,60.16,29.68,4.79,2.08,1.65
"Early May","New Jersey",34,2020-05-01,2020-05-21,638,25.36,1.11,8.72,5.69,3.65,1.36,1.58,67.86,75.97,80.49,79.22,25.87,5,1.35,1.52
"Early May","New Mexico",35,2020-05-01,2020-05-21,237,34.03,0,8.94,10.02,6.04,0.63,2.2,53.16,66.18,68.28,56.82,26.49,5.07,2.08,0.77
"Early May","Nevada",32,2020-05-01,2020-05-21,460,24.76,0.45,11.68,9.34,7.47,1.27,4.71,62.63,69.96,79.94,59.96,28.83,4.49,0.89,1.81
"Early May","New York",36,2020-05-01,2020-05-21,841,17.65,2.8,8.6,4.22,5.36,2.08,4.27,75.38,77.12,80.97,82.43,22.02,4.76,1.06,0.23
"Early May","Ohio",39,2020-05-01,2020-05-21,621,24.73,0.68,10.83,6.2,5.71,1.44,1.21,57.64,73.06,79.77,53.66,29.97,5.9,1.85,0.76
"Early May","Oklahoma",40,2020-05-01,2020-05-21,393,28.91,1.56,16.07,9.43,10.01,7.39,0.61,54.18,63.88,70.81,46.82,32.91,9.37,3,1.16
"Early May","Oregon",41,2020-05-01,2020-05-21,461,25.84,1.11,12.15,8.42,3.61,0.61,1.67,59.19,65,74.58,47.06,31.46,7.33,1.11,1.67
"Early May","Pennsylvania",42,2020-05-01,2020-05-21,651,27.07,1.03,9.68,4.85,5.68,1.28,2.94,65.98,71.69,77.91,74.77,26.01,4.76,1.57,1.02
"Early May","Rhode Island",44,2020-05-01,2020-05-21,344,21.44,0.74,10.18,6.21,8.1,1.5,3.29,71.28,79.24,81.71,82.05,24.4,4.28,0.51,0.76
"Early May","South Carolina",45,2020-05-01,2020-05-21,488,34.34,3.23,14.65,9.98,8.62,4.11,1.65,55.15,68.68,78.5,51.45,32.17,9.34,1.55,0.49
"Early May","South Dakota",46,2020-05-01,2020-05-21,258,34.75,1.83,12.41,11.24,4.84,2.38,0.6,50.92,63.93,65.37,39.53,41.2,10.63,2.22,0.91
"Early May","Tennessee",47,2020-05-01,2020-05-21,520,30.54,2.02,10.69,7.96,9.46,3.13,0.77,59.75,68.3,77.03,52.36,34.91,8.77,3.05,1.18
"Early May","Texas",48,2020-05-01,2020-05-21,752,28.65,1.46,11.83,10.05,2.57,4.87,2.72,65.63,74.38,76.79,65.32,27.25,8.92,1.18,1.11
"Early May","Utah",49,2020-05-01,2020-05-21,355,35.75,4.27,15.9,12.02,7.34,0,1.77,50.8,65.23,80.75,44.02,36.26,8.1,1.36,1.76
"Early May","Virginia",51,2020-05-01,2020-05-21,622,24.52,2.58,11.65,5.6,4.83,3.08,1.73,64.01,71.83,80.55,59.36,26.89,5.82,1.4,0.19
"Early May","Vermont",50,2020-05-01,2020-05-21,274,25.87,0.53,11.64,5.05,3.97,0.2,0.47,64.19,70.85,72.16,67.22,29.19,4.28,1.43,0.8
"Early May","Washington",53,2020-05-01,2020-05-21,527,24.1,2.01,7.33,6.64,7.97,0.91,3.02,61.82,73.74,76.76,55.65,23.41,4.56,1.75,1.63
"Early May","Wisconsin",55,2020-05-01,2020-05-21,621,33.54,0.14,11.51,7.03,5.44,1.53,1.79,54.52,69.29,76.5,49.26,29.52,4.61,2.41,0.27
"Early May","West Virginia",54,2020-05-01,2020-05-21,369,26.19,1.34,11.19,3.59,7.24,3.21,0.31,64.14,76.74,80.13,57.83,31.51,6.12,1.57,0.07
"Early May","Wyoming",56,2020-05-01,2020-05-21,168,37.63,3.38,11.88,2.27,4.65,2.31,0,44.15,53.57,71.38,34.37,43.57,10.58,1.95,3.89
"Late May","United States",NA,2020-05-16,2020-06-01,20391,29.54,2.86,14.99,9.76,8.7,2.96,2.01,57.53,67.48,76.62,64.03,35.48,8.57,2.72,0.97
"Late May","Alaska",2,2020-05-16,2020-06-01,129,34.6,3.2,20.05,15.38,15.6,5.54,1.6,32.52,47.19,71.54,53.95,40.29,9.41,5.97,0.98
"Late May","Alabama",1,2020-05-16,2020-06-01,396,36.43,1.75,22.33,18.07,8.76,3.35,0,49.53,61.03,79.27,49.84,46.35,12.54,3.02,0.26
"Late May","Arkansas",5,2020-05-16,2020-06-01,333,33.27,3.86,20.4,14.16,13.7,5.21,1.56,41.57,52.24,72.19,46.17,42,8.2,4.11,0.52
"Late May","Arizona",4,2020-05-16,2020-06-01,526,29.16,3.64,13.39,14.68,11.01,2.12,2.65,52.81,65.68,78.56,53.16,38.2,7.33,4.16,0.88
"Late May","California",6,2020-05-16,2020-06-01,994,32.02,1.8,12.32,8.12,7.67,1.6,2.97,63.17,71,75.87,72.91,28.99,4,2.08,1.16
"Late May","Colorado",8,2020-05-16,2020-06-01,432,28,1.69,16.93,7.8,8.16,1.86,1.26,51.72,63.77,68.76,62.78,36.44,13.99,1.49,0.49
"Late May","Connecticut",9,2020-05-16,2020-06-01,263,23.61,0.82,17.09,8.29,5.54,4.1,3.02,58.88,73.63,82.77,81.05,26.75,5,1.08,1.3
"Late May","District of Columbia",11,2020-05-16,2020-06-01,149,23.4,4.76,21.34,12.09,13.46,8.42,11.04,65.34,70.33,74.29,75.65,32.55,8.56,0.11,0.6
"Late May","Delaware",10,2020-05-16,2020-06-01,418,31.7,2.55,12.02,5.13,5.2,0.83,2.64,68.17,76.04,86.54,82.73,32.39,7.13,1.93,1.44
"Late May","Florida",12,2020-05-16,2020-06-01,699,31.71,3.31,12.03,12.39,7.31,3.49,2.02,59.23,66.68,77.36,67.36,35.75,9.4,3.33,1.11
"Late May","Georgia",13,2020-05-16,2020-06-01,480,31.07,4.87,15.47,12.72,9.07,3.65,1.76,59.49,65.5,75.13,62.92,38.72,8.13,4.57,1.4
"Late May","Hawaii",15,2020-05-16,2020-06-01,318,38.8,2.28,20.4,10.64,8.93,3.12,2.69,56.44,64.2,80.14,75.82,36.17,11.6,2.14,0.94
"Late May","Iowa",19,2020-05-16,2020-06-01,264,33.4,3.63,19.99,8.71,6.61,0.94,1.66,44.26,60.97,69.92,42.44,42.89,9.47,3.31,0.81
"Late May","Idaho",16,2020-05-16,2020-06-01,404,37.98,4.19,23.53,15.69,11.29,2.4,1.14,40.62,49.47,69.93,34.77,44.86,15.22,3.97,2.03
"Late May","Illinois",17,2020-05-16,2020-06-01,582,27.3,2.64,13,5.44,9.17,1.93,3.9,61.34,69.08,78.73,76.33,28.94,9.36,1.62,1.08
"Late May","Indiana",18,2020-05-16,2020-06-01,417,30.13,1.19,14.87,12.51,9.58,5.81,3.06,46.27,60.16,70.43,56.19,36.23,8.36,3.38,2.49
"Late May","Kansas",20,2020-05-16,2020-06-01,259,34.65,4.4,16.74,10.82,11.59,3.66,0.43,53.79,67.04,73.88,48.1,41.46,10.79,3.66,2.14
"Late May","Kentucky",21,2020-05-16,2020-06-01,360,31.7,0.67,16.08,13.39,10.33,2.92,0.85,45.53,60.97,75.39,51.7,39.57,10.19,2.43,0
"Late May","Louisiana",22,2020-05-16,2020-06-01,410,39.02,4.65,22.21,9.04,10.62,6.24,0.74,57.52,68.53,76.15,61.92,37.34,10.2,2.89,0.76
"Late May","Massachusetts",25,2020-05-16,2020-06-01,485,29.1,1.14,11.83,5.38,8.5,0.79,1.45,62.23,66.79,74.27,78.64,32.17,5.71,3.03,1.16
"Late May","Maryland",24,2020-05-16,2020-06-01,440,26.35,2.28,9.8,3.04,6.84,3.03,1.54,67.46,82.33,78.9,77.53,25.89,4.71,1.5,0.47
"Late May","Maine",23,2020-05-16,2020-06-01,412,25.09,0.94,13.82,4.94,8.61,1.43,0.6,57.97,69.92,73.92,59.41,35.01,4.46,2.98,0.76
"Late May","Michigan",26,2020-05-16,2020-06-01,516,27.25,1.42,12.54,4.73,8.91,1.88,2.12,58.89,69.94,77.63,69.12,36.77,6.7,2.57,1.5
"Late May","Minnesota",27,2020-05-16,2020-06-01,372,25.99,0.58,18.27,8.87,7.84,3.33,1.77,50.25,62.83,68.3,48.51,34.47,6.98,3.83,0.17
"Late May","Missouri",29,2020-05-16,2020-06-01,496,33.88,3.66,16.15,11.36,9.31,2.37,2.14,52.82,65.56,75.97,52.14,39.59,11.54,4.55,1.08
"Late May","Mississippi",28,2020-05-16,2020-06-01,252,40.48,4.74,9.96,11.93,10.34,4.56,0.75,51.45,63.17,76.19,62.24,38.41,14.75,1.85,0.48
"Late May","Montana",30,2020-05-16,2020-06-01,233,41.19,6.12,17.26,14.01,10.65,2.4,1,39.54,56.97,75.06,41.02,43.74,9.97,4.44,0.39
"Late May","North Carolina",37,2020-05-16,2020-06-01,558,25.49,2.4,11.17,13.31,11.68,4.36,1.48,60.41,68.72,83.63,58.66,33.95,7.83,4.01,0.68
"Late May","North Dakota",38,2020-05-16,2020-06-01,237,44.12,1.81,19.7,17.76,9.63,1.41,0.35,43.04,50.01,70.77,33.3,47.08,11.01,4.94,3.27
"Late May","Nebraska",31,2020-05-16,2020-06-01,178,34.77,5.21,10.44,8.87,3.81,5.87,2.89,48.38,65.48,70.22,55.91,35.65,8.48,1.55,0
"Late May","New Hampshire",33,2020-05-16,2020-06-01,378,23.88,1.26,14.99,9.11,4.99,1.15,1.53,61.13,72.83,77.55,64.69,32.9,5.47,2.22,0.31
"Late May","New Jersey",34,2020-05-16,2020-06-01,591,28.33,2.08,13.94,4.24,8.1,1.52,2.07,63.74,72.36,77.66,77.91,30.84,5.18,1.08,1.45
"Late May","New Mexico",35,2020-05-16,2020-06-01,173,14.8,0.41,11.5,4.96,17.55,0.55,0.37,52.24,66.71,75.5,62.54,33.75,8.85,1.26,0.21
"Late May","Nevada",32,2020-05-16,2020-06-01,301,35.5,0.74,13.31,8.99,6.36,2.41,2.75,55.06,63.62,80.39,64.62,35.41,9.02,2.31,1.08
"Late May","New York",36,2020-05-16,2020-06-01,736,22.36,3.26,10.49,4.61,10.14,1.24,6.4,69.72,72.89,80.03,80.53,29.02,4.93,2.2,0.62
"Late May","Ohio",39,2020-05-16,2020-06-01,529,31.25,2.13,15.6,10.7,8.97,2.94,1.1,50.34,61.86,73.78,59.33,38.29,11.58,2.64,1.31
"Late May","Oklahoma",40,2020-05-16,2020-06-01,329,32.07,4.06,18,11.28,6.95,6.65,0.32,46.7,59.77,74.17,45.58,41.16,11.37,5.94,0.98
"Late May","Oregon",41,2020-05-16,2020-06-01,452,29.97,2.82,18.67,8.91,7.42,1.72,2.96,50.3,61.68,71.17,53.21,46.65,8.11,3.64,1.88
"Late May","Pennsylvania",42,2020-05-16,2020-06-01,595,31.23,1.44,11.89,5,6.88,1.33,2.98,58.03,69.35,74.43,75.78,33.7,8.86,3.23,0.61
"Late May","Rhode Island",44,2020-05-16,2020-06-01,196,27.83,1.64,22.05,13.04,11.88,1.16,2.08,63.39,82.12,81.57,81.44,38.69,6.1,1.89,0
"Late May","South Carolina",45,2020-05-16,2020-06-01,394,38.37,4.4,17.71,17.79,11.48,6.37,0.64,48.51,61.36,79.45,49.31,42.01,11.47,2.92,1.6
"Late May","South Dakota",46,2020-05-16,2020-06-01,198,33.48,2.74,18.09,11.04,8.34,3.73,0,47.65,62.11,61.83,41.44,34.98,10.82,1.57,1.37
"Late May","Tennessee",47,2020-05-16,2020-06-01,429,30.5,3.01,15.8,14.67,8.88,4.68,0.29,56.51,57.73,79.03,51.43,35.54,10.03,3.09,2.09
"Late May","Texas",48,2020-05-16,2020-06-01,723,31.22,3.62,13.72,12.38,10.96,4.11,1.25,58.31,66.77,76.33,64.48,34.28,7.09,1.24,1.11
"Late May","Utah",49,2020-05-16,2020-06-01,315,32.26,3.97,25.33,15.52,6.61,1.86,0.89,52.34,60.82,77.9,45.08,48.06,11.94,4.67,2.55
"Late May","Virginia",51,2020-05-16,2020-06-01,511,29.86,1.71,11.58,6.82,8.45,4.47,0.46,59.08,70.1,75.66,69.71,32.21,8.63,1.08,0.43
"Late May","Vermont",50,2020-05-16,2020-06-01,182,24.24,0.19,13.44,5.93,6.38,0.21,4.88,66.19,77.03,78.01,65.51,34.07,6.56,0.43,0.19
"Late May","Washington",53,2020-05-16,2020-06-01,553,24.8,1.95,13.8,6.95,10.59,1.2,5.2,57.95,65.26,74.77,53.25,31.16,6.73,1.37,0.82
"Late May","Wisconsin",55,2020-05-16,2020-06-01,461,33.25,1.97,20.48,11.76,9.35,1.67,0.22,43.65,61.23,69.55,43.93,43.93,12.22,3.72,1.43
"Late May","West Virginia",54,2020-05-16,2020-06-01,218,26.35,3.48,21.28,5.59,10.64,5.83,0.08,43.13,63.57,76.88,46.36,38.67,8.01,3.53,1.07
